TIME, MatchTime, BrownedOut, FMSAttached, SysActive, MeasPDPVoltage, MeasRIOVoltage, MeasBattDrawCurrent, MeasDT_LF_PDP_DrawCurrent, MeasDT_LB_PDP_DrawCurrent, MeasDT_RF_PDP_DrawCurrent, MeasDT_RB_PDP_DrawCurrent, MeasIntakeMotorPDPDrawCurrent, MeasShooterMotorPDPDrawCurrent, MeasTapeMotorPDPDrawCurrent, MeasWinchMotor1PDPDrawCurrent, MeasWinchMotor2PDPDrawCurrent, MeasSpDbMotorPDPDrawCurrent, PDPTemperature, ActLeftDTCurrent, ActRightDTCurrent, EstLeftDTCurrent, EstRightDTCurrent, DTCmdLimitFactor, EstBattESR, EstBatVoc, EstBatConfidence, EstVsys, DriverFwdRevCmd, DriverLftRtCmd, LeftDTCmd, RightDTCmd, LeftDTMotorSpeed, RightDTMotorSpeed, LeftDTWheelSpeed, RightDTWheelSpeed, LeftDTWheelDistance, RightDTWheelDistance, AccelX, AccelY, AccelZ, TaskExecTime, CommandedCameraPos, ClimbEnable, TapeMeasureMotorCmd, WinchMotorCmd, TapeMeasureLimitSw, GyroMeasAngle, GyroMeasRotation, CompressorCurrent, LaunchWheelCurrent, LaunchWheelMotorCmd, LaunchWheelActSpeed, LaunchWheelDesSpeed, AutoDnShftWheelSpeedTrigger, AutoDnShftWheelAccelTrigger, AutoDnShftBodyAccelTrigger, AutoDnShftCurrentDrawTrigger, ActualGear, DriverCmdInvertedControls, PneumaticPress, SquishSensorReading, AutonomousStep, ShooterMotorStalled, IntakeActualAngle, IntakeDesiredAngle, IntakeMotorCmd, AudioInVoltage, BallInCarry, IntakeShooterState, PathPlannerLDesSpd, PathPlannerRDesSpd, LeftDTGroundSpeed, RightDTGroundSpeed, PathPlannerDesHeading, HeadingErr, ShooterPIDWatchdogCtr, ShooterWatchdogTimeout, PdbUnused2Current, PdbUnused6Current, PdbUnused7Current, PdbUnused8Current, PdbUnused9Current, PdbUnsued10Current, EncoderValue, LaunchMotorEstBallVel, LaunchMotorPeak, LaunchMotorTrough, 
sec, sec, bit, bit, bit, V, V, A, A, A, A, A, A, A, A, A, A, A, degC, A, A, A, A, Pct, Ohm, V, bit, V, cmd, cmd, V, V, RPM, RPM, RPM, RPM, ft, ft, G, G, G, mS, Index, bit, cmd, cmd, bit, deg, deg/s, A, cmd, A, RPM, RPM, bit, bit, bit, bit, T-High/F-Low, bit, PSI, val, val, bit, deg, deg, cmd, V, bit, state, ft/s, ft/s, ft/s, ft/s, deg, deg, count, bit, A, A, A, A, A, A, count, m/s, RPM, RPM, 
73.309674, 135.0, 0.0, 1.0, 1.0, 12.8, 10.701458930969238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.264353430743725, 0.0, 0.0, 82.09335247326808, 107.76554684980654, 0.6000000000000001, 0.022577253490286345, 12.703894149208178, 1.0, 8.482852436924436, -0.1015625, -1.0, -0.5984095427435387, 0.6003976143141153, -1205.0499575095353, 1336.2347400437202, -39.767988743247, 43.61435527486879, -22.614198815825514, -25.36744474160093, 0.1015625, 0.0625, 1.16015625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 53.31025, -1.4000000000000001, 0.4375, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 98.71214926242828, 0.00927734300494194, 0.0, 0.0, -7318.5, -7318.5, 0.0, 0.9045408964157104, 0.0, 0.0, 0.0, 0.0, -2.0205904402430845, 2.0868579303185233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2439.5, 0.0, 0.0, 0.0, 
73.356609, 135.0, 0.0, 1.0, 1.0, 11.8, 9.803065299987793, 43.625, 0.0, 0.0, 11.5, 10.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.264353430743725, 22.0, 21.625, 77.40499224800892, 80.48209139512275, 1.0, 0.022611945523576687, 12.702459180535612, 1.0, 8.999142117337723, -0.1640625, -1.0, -0.9721669980119284, 1.0, -2007.363856256056, 1891.1845752915078, -60.09554914316057, 61.7277739347032, -22.754227400321472, -25.211826493622315, -0.0234375, 0.1640625, 1.37890625, 50.75300000000027, 0.0, 0.0, 0.0, 0.0, 0.0, 51.46676250000001, -76.3375, 0.4375, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 98.71214926242828, 0.00976562425494194, 0.0, 0.0, -7319.25, -7318.5, 0.0, 0.7543944716453552, 0.0, 0.0, 0.0, 0.0, -2.2783578345124584, 2.1532386959643506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2439.75, 0.0, 0.0, 0.0, 
73.415272, 135.0, 0.0, 1.0, 1.0, 9.8, 9.602025985717773, 43.625, 32.625, 31.75, 39.25, 34.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.264353430743725, 64.375, 73.5, 71.92934352861597, 77.78449538389647, 1.0, 0.022646183979936584, 12.69941534540225, 1.0, 9.281823913598693, -0.109375, -1.0, -0.9880715705765407, 1.0, -2516.5256702361035, 2264.724284426554, -76.96019099727496, 73.01328400570911, -22.86975794220184, -25.106874651962325, -0.12890625, -0.14453125, 1.37109375, 51.17800000000727, 0.0, 0.0, 0.0, 0.0, 0.0, 46.9616125, -124.78750000000001, 0.4375, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 98.71214926242828, 0.00927734300494194, 0.0, 0.0, -7319.25, -7319.25, 0.0, 0.6018065810203552, 0.0, 0.0, 0.0, 0.0, -2.860016416124217, 2.609978651395673, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2439.75, 0.0, 0.0, 0.0, 
73.459551, 135.0, 0.0, 1.0, 1.0, 10.100000000000001, 9.891019821166992, 137.875, 32.625, 31.75, 39.25, 34.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.264353430743725, 64.375, 73.5, 58.5321573564696, 62.59579781500165, 1.0, 0.022691479923485056, 12.69772331549101, 1.0, 9.825846276447443, -0.109375, -1.0, -0.9880715705765407, 1.0, -2459.9491039088534, 2760.704126993442, -78.02668053543945, 90.10866653530421, -22.988350739409153, -24.990787336386152, 0.65625, 0.10546875, 0.75, 39.53499999998655, 0.0, 0.0, 0.0, 0.0, 0.0, 41.820675, -143.9125, 0.4375, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 98.71214926242828, 0.00927734300494194, 0.0, 0.0, -7319.25, -7319.25, 0.0, 0.8190917372703552, 0.0, 0.0, 0.0, 0.0, -2.8320126948574873, 3.064668753592855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2439.75, 0.0, 0.0, 0.0, 
73.501298, 135.0, 0.0, 1.0, 1.0, 10.25, 10.167448997497559, 145.5, 32.0, 31.625, 44.125, 37.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.264353430743725, 63.625, 81.875, 63.77929779630259, 52.57058999369162, 1.0, 0.022748953003332305, 12.697105360800293, 1.0, 10.153491753169538, -0.109375, -1.0, -0.9880715705765407, 1.0, -2617.6683287527703, 3178.6593334705367, -81.42179665045205, 103.7506160506092, -23.114181594661982, -24.84658294917163, 0.29296875, 0.015625, 0.42578125, 39.5380000000074, 0.0, 0.0, 0.0, 0.0, 0.0, 35.7713375, -158.0875, 0.4375, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 98.71214926242828, 0.00952148362994194, 0.0, 0.0, -7319.25, -7319.25, 0.0, 1.0949705839157104, 0.0, 0.0, 0.0, 0.0, -3.066778825717334, 3.7581754695172584, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2439.75, 0.0, 0.0, 0.0, 
73.556827, 135.0, 0.0, 1.0, 1.0, 10.65, 10.406182289123535, 121.25, 31.125, 30.875, 31.375, 27.875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.264353430743725, 62.0, 59.25, 58.83980434672177, 54.83023309331973, 1.0, 0.022811175316895534, 12.697305162573837, 1.0, 10.216122475531241, -0.15625, -1.0, -0.9840954274353877, 1.0, -3183.9447663496035, 2914.94045133605, -101.26275293079553, 95.14290015053584, -23.300979169605895, -24.641133455418114, -0.47265625, -0.0625, 1.15625, 40.19099999999298, 0.0, 0.0, 0.0, 0.0, 0.0, 27.4605125, -185.025, 0.4375, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 98.71214926242828, 0.00952148362994194, 0.0, 0.0, -7319.25, -7319.25, 0.0, 1.1828612089157104, 0.0, 0.0, 0.0, 0.0, -3.7702637264870966, 3.801151703765024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2439.75, 0.0, 0.0, 0.0, 
73.596572, 135.0, 0.0, 1.0, 1.0, 10.55, 10.399900436401367, 105.25, 31.125, 30.875, 31.375, 27.875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.264353430743725, 62.0, 59.25, 42.29894457375642, 59.21595552889164, 1.0, 0.02285317206896243, 12.698795401340975, 1.0, 10.309158520814103, -0.328125, -1.0, -0.9701789264413518, 1.0, -3178.6593334705367, 2872.5238261065883, -104.4965241746982, 95.15738597577192, -23.443513235732993, -24.50249680516168, -0.05078125, -0.05078125, 1.2265625, 34.27200000000141, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0016375, -194.60000000000002, 0.4375, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 98.71214926242828, 0.00952148362994194, 0.0, 0.0, -7319.25, -7319.25, 0.0, 0.9362791776657104, 0.0, 0.0, 0.0, 0.0, -3.5094465541064106, 3.775376815114304, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2439.75, 0.0, 0.0, 0.0, 
73.645317, 135.0, 0.0, 1.0, 1.0, 10.8, 10.594656944274902, 105.25, 25.125, 24.875, 29.375, 25.875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.264353430743725, 50.0, 55.25, -0.0, 43.36005872490098, 1.0, 0.02284675723428452, 12.701899052672537, 1.0, 11.676533694180234, -0.75, -1.0, -0.43737574552683894, 1.0, -2976.102552817302, 3729.692992759352, -91.65474572354744, 121.73621174305995, -23.59829632316789, -24.34075404652917, 0.37890625, -0.109375, 1.1171875, 33.402999999992744, 0.0, 0.0, 0.0, 0.0, 0.0, 12.270712500000002, -203.53750000000002, 0.4375, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 98.66637289524078, 0.00927734300494194, 0.0, 0.0, -7319.25, -7319.25, 0.0, 1.2463377714157104, 0.0, 0.0, 0.0, 0.0, -2.5815402610825635, 4.43026612937324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2439.75, 0.0, 0.0, 0.0, 
73.697431, 135.0, 0.0, 1.0, 1.0, 11.600000000000001, 11.442790031433105, 88.375, 16.25, 16.75, 29.5, 25.875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.264353430743725, 33.0, 55.375, 0.0, 39.35752473521373, 1.0, 0.022803316249803387, 12.705008501426875, 1.0, 11.666536183011955, -1.0, -0.75, -0.0, 1.0, -1924.640046720928, 4101.144533053441, -62.857659769573566, 133.86029365792888, -23.748068447340504, -24.08018395689056, -0.05078125, 0.46484375, 0.90625, 47.39099999999041, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8319375, -202.675, 0.4375, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 98.71214926242828, 0.00976562425494194, 0.0, 0.0, -7320.0, -7319.25, 0.0, 1.0070799589157104, 0.0, 0.0, 0.0, 0.0, -2.2206548840721188, 4.525695556260776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2440.0, 0.0, 0.0, 0.0, 
73.758929, 135.0, 0.0, 1.0, 1.0, 11.55, 10.1234712600708, 46.125, 0.0, 0.875, 23.375, 21.875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.264353430743725, 0.875, 45.25, 153.03478168258914, 26.234067908368424, 0.8, 0.022742709040007584, 12.706902567189594, 1.0, 9.526342844676671, -1.0, 0.03937007874015748, 0.8007968127490039, 0.7992047713717694, 1212.8353068676536, 3093.915628506466, 38.91859462537331, 100.98460350442237, -23.85691770487116, -23.8034674300735, -0.27734375, -0.07421875, 0.78125, 44.95099999999752, 0.0, 0.0, 0.0, 0.0, 0.0, -10.037925000000001, -180.05, 0.4375, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 98.71214926242828, 0.00976562425494194, 0.0, 0.0, -7320.0, -7320.0, 0.0, 0.8239745497703552, 0.0, 0.0, 0.0, 0.0, 1.5941981268689533, 3.718642149333658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2440.0, 0.0, 0.0, 0.0, 
73.801036, 135.0, 0.0, 1.0, 1.0, 11.0, 10.52554988861084, 77.125, 23.625, 22.875, 23.375, 21.875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.264353430743725, 46.5, 45.25, 83.42514585808355, 44.74672691225529, 1.0, 0.0226778067693501, 12.707290421660744, 1.0, 9.785346992662031, -1.0, 0.03937007874015748, 1.0, 0.9980119284294234, 2432.449672869222, 3746.4769760959725, 79.49551145877257, 122.28403660513987, -23.76143101603992, -23.639775963505656, -0.44921875, 1.0625, 0.7421875, 50.77500000000157, 0.0, 0.0, 0.0, 0.0, 0.0, -18.244049999999998, -117.025, 0.4375, 0.0, 1.1718750000000001E-4, -0.146484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 98.66637289524078, 0.01000976487994194, 0.0, 0.0, -7320.0, -7320.0, 0.0, 0.8886717557907104, 0.0, 0.0, 0.0, 0.0, 2.7669210873846786, 4.35745408576781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2440.0, 0.0, 0.0, 0.0, 
73.856083, 135.0, 0.0, 1.0, 1.0, 10.5, 10.085776329040527, 107.75, 23.625, 22.875, 15.5, 15.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.2318450611683, 46.5, 30.625, 82.44908603379976, 35.77959193073512, 1.0, 0.022614854427551588, 12.706606201320646, 1.0, 10.202467104409019, -1.0, 0.08661417322834646, 1.0, 0.9980119284294234, 2249.5587200219115, 3586.4850767609128, 73.75427319906419, 117.06194251524067, -23.60887502338826, -23.39618747158923, -0.06640625, 0.73046875, 0.7421875, 49.691999999993186, 0.0, 0.0, 0.0, 0.0, 0.0, -21.6063875, -52.475, 0.4375, 0.0, 1.1718750000000001E-4, -0.146484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 98.66637289524078, 0.01000976487994194, 0.0, 0.0, -7320.0, -7320.0, 0.0, 0.9814451932907104, 0.0, 0.0, 0.0, 0.0, 2.66335180965789, 4.35574962494803, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2440.0, 0.0, 0.0, 0.0, 
73.900126, 135.0, 0.0, 1.0, 1.0, 10.45, 10.406182289123535, 107.75, 36.5, 37.5, 17.0, 16.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.264353430743725, 74.0, 33.75, 53.767963735036965, 28.807093894754978, 1.0, 0.02255502395787176, 12.705701449072466, 1.0, 10.750994374004735, -1.0, 0.2204724409448819, 1.0, 0.9920477137176938, 3167.6168444708874, 3715.219989295016, 103.23649010387676, 121.26381666450716, -23.484157715527047, -23.226371494367488, 0.140625, 0.27734375, 0.7890625, 38.35700000000486, 0.0, 0.0, 0.0, 0.0, 0.0, -23.022875, -26.025000000000002, 0.4375, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 98.75792562961578, 0.01025390550494194, 0.0, 0.0, -7320.0, -7320.0, 0.0, 0.9460448026657104, 0.0, 0.0, 0.0, 0.0, 4.046320463728066, 4.593842374661567, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2440.0, 0.0, 0.0, 0.0, 
73.955661, 135.0, 0.0, 1.0, 1.0, 10.9, 11.323423385620117, 110.25, 37.0, 38.625, 17.625, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.264353430743725, 75.625, 34.625, 39.474595964946886, 0.0, 1.0, 0.022501221019732915, 12.70452840809347, 1.0, 11.564168281065452, -1.0, 0.952755905511811, 1.0, 0.47514910536779326, 3616.9708773756165, 3182.8862740735563, 120.60858955786759, 103.88858229535737, -23.258664368724407, -22.97554494440554, 0.08203125, 0.2890625, 0.8984375, 48.84500000000003, 0.0, 0.0, 0.0, 0.0, 0.0, -24.127125, -15.325000000000001, 0.4375, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 98.66637289524078, 0.01000976487994194, 0.0, 0.0, -7320.0, -7320.0, 0.0, 1.0534666776657104, 0.0, 0.0, 0.0, 0.0, 4.133435009717758, 3.767075073132489, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2440.0, 0.0, 0.0, 0.0, 
73.995198, 135.0, 0.0, 1.0, 1.0, 11.05, 11.455355644226074, 110.25, 37.0, 38.625, 9.0, 9.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.2318450611683, 49.5, 18.5, 39.35177418980814, 0.0, 1.0, 0.02244849521834117, 12.704247863461031, 1.0, 11.656005730752373, -1.0, 1.0, 1.0, 0.0, 4150.031171397164, 3107.9765987382752, 134.43616069883197, 101.44354992515339, -23.05544196975413, -22.81714282794789, 0.1640625, 0.37109375, 1.00390625, 32.61200000000031, 0.0, 0.0, 0.0, 0.0, 0.0, -24.380962500000003, 4.05, 0.4375, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 98.71214926242828, 0.01025390550494194, 0.0, 0.0, -7320.0, -7320.0, 0.0, 0.7531737685203552, 0.0, 0.0, 0.0, 0.0, 4.6262874599832315, 3.2901385481399443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2440.0, 0.0, 0.0, 0.0, 
74.055183, 135.0, 0.0, 1.0, 1.0, 11.75, 11.706653594970703, 68.0, 23.5, 26.0, 9.0, 9.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.264353430743725, 49.5, 18.5, 35.56883625089569, 0.0, 1.0, 0.022391171203849695, 12.705072040902381, 1.0, 11.906526563487459, -1.0, 1.0, 1.0, 0.0, 4352.862883570474, 3113.029397630713, 141.62558601605934, 101.6084719702276, -22.778168669241257, -22.633964282026728, -0.05078125, -0.3515625, 0.765625, 46.00899999999797, 0.0, 0.0, 0.0, 0.0, 0.0, -23.636425000000003, 24.5375, 0.4375, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 98.71214926242828, 0.01025390550494194, 0.0, 0.0, -7320.0, -7320.0, 0.0, 1.0900877714157104, 0.0, 0.0, 0.0, 0.0, 5.247631440235457, 3.7550072217769817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2440.0, 0.0, 0.0, 0.0, 
74.110378, 135.0, 0.0, 1.0, 1.0, 12.05, 11.756914138793945, 38.5, 18.0, 20.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.264353430743725, 38.5, 0.0, 38.41880064748821, 0.0, 1.0, 0.02232554907293363, 12.70631691520709, 1.0, 11.898749472639302, -1.0, 1.0, 1.0, 0.0, 4562.364504366576, 3510.2188496473905, 148.9143938739266, 114.57263264690557, -22.529569214062548, -22.441877356972636, -0.1171875, 0.17578125, 1.18359375, 32.65699999998617, 0.0, 0.0, 0.0, 0.0, 0.0, -21.8981625, 35.7625, 0.4375, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 98.66637289524078, 0.01049804612994194, 0.0, 0.0, -7320.0, -7320.0, 0.0, 1.1218260526657104, 0.0, 0.0, 0.0, 0.0, 5.267490026575042, 4.212397925545541, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2440.0, 0.0, 0.0, 0.0, 
74.154672, 135.0, 0.0, 1.0, 1.0, 12.0, 11.819738388061523, 26.625, 12.375, 14.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32.29686180031915, 26.625, 0.0, 28.866663690476223, 0.0, 1.0, 0.022244399077780686, 12.706932349027651, 1.0, 12.000530155530875, -1.0, 0.9606299212598425, 1.0, 0.0, 4824.450447172213, 3515.374302336427, 142.7904297667055, 114.74090528527078, -22.257585263659863, -22.230024965717316, -0.03125, 0.23046875, 0.79296875, 45.582000000010225, 0.0, 0.0, 0.0, 0.0, 0.0, -20.299237500000004, 37.45, 0.4375, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 98.71214926242828, 0.01049804612994194, 0.0, 0.0, -7320.0, -7320.0, 0.0, 2.286376714706421, 0.0, 0.0, 0.0, 0.0, 5.071953503156292, 4.09844457717322, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2440.0, 0.0, 0.0, 0.0, 
74.1953, 135.0, 0.0, 1.0, 1.0, 12.1, 11.844868659973145, 25.75, 11.75, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.264353430743725, 25.75, 0.0, 28.24350186628337, 0.0, 1.0, 0.022145782976725575, 12.706552986981723, 1.0, 12.029770249389395, -1.0, 0.5826771653543307, 1.0, 0.441351888667992, 4554.767798483947, 3038.9214132402026, 143.51175914784616, 99.18960658448975, -22.029586435226083, -22.06716865969319, 0.31640625, 0.28125, 1.16015625, 32.747000000000526, 0.0, 0.0, 0.0, 0.0, 0.0, -18.76875, 37.625, 0.4375, 0.0, 2.3437500000000002E-4, -0.29296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 98.71214926242828, 0.01049804612994194, 0.0, 0.0, -7320.0, -7320.0, 0.0, 1.4758299589157104, 0.0, 0.0, 0.0, 0.0, 5.414769713678404, 3.5222122145119847, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2440.0, 0.0, 0.0, 0.0, 
74.240463, 135.0, 0.0, 1.0, 1.0, 12.15, 11.33598804473877, 23.875, 11.0, 12.875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.264353430743725, 23.875, 0.0, 33.934286256188294, 32.75243293801263, 1.0, 0.022035778265718703, 12.705196191610229, 1.0, 11.101251566927768, -1.0, 0.1968503937007874, 1.0, 0.8508946322067594, 4353.8526204698765, 3880.0899341087156, 145.85617528328353, 125.47554930513348, -21.79017374602822, -21.90514751421277, -0.02734375, 0.1640625, 1.1328125, 39.04900000000566, 0.0, 0.0, 0.0, 0.0, 0.0, -17.05245, 41.1625, 0.4375, 0.0, 2.3437500000000002E-4, -0.29296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 98.71214926242828, 0.01049804612994194, 0.0, 0.0, -7320.0, -7320.0, 0.0, 1.0107420682907104, 0.0, 0.0, 0.0, 0.0, 5.074264714595415, 4.4810760226075015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2440.0, 0.0, 0.0, 0.0, 
74.299693, 135.0, 0.0, 1.0, 1.0, 11.850000000000001, 11.511897087097168, 23.875, 11.0, 12.875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32.29686180031915, 23.875, 0.0, 33.236355304662546, 21.189036057192407, 1.0, 0.02191791996935312, 12.702668353474769, 1.0, 11.550853148312438, -1.0, 0.09448818897637795, 1.0, 0.9920477137176938, 4606.265052881048, 4660.07394130604, 147.92750558316447, 153.44800174045417, -21.4725343525692, -21.61980099511067, 0.01171875, 0.28125, 1.35546875, 44.78400000000704, 0.0, 0.0, 0.0, 0.0, 0.0, -14.8886875, 35.9625, 0.4375, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 98.75792562961578, 0.01049804612994194, 0.0, 0.0, -7320.0, -7320.0, 0.0, 1.2353514432907104, 0.0, 0.0, 0.0, 0.0, 5.204708537592726, 5.308926777678015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2440.0, 0.0, 0.0, 0.0, 
74.354908, 135.0, 0.0, 1.0, 1.0, 11.75, 11.467920303344727, 40.75, 9.625, 11.25, 9.875, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32.29686180031915, 20.875, 19.875, 29.43098287882272, 21.002083796598363, 1.0, 0.02179842194302125, 12.699949890695386, 1.0, 11.53177453565926, -1.0, -0.015625, 1.0, 1.0, 2094.6233608634498, 2085.250340642912, 147.09195365706518, 147.1958810854616, -21.14988399584789, -21.29659386469356, 0.0859375, 0.33203125, 0.73046875, 41.7940000000101, 0.0, 0.0, 0.0, 0.0, 0.0, -13.2636125, 18.55, 0.4375, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 98.80370199680328, 0.01049804612994194, 0.0, 0.0, -7320.0, -7320.0, 0.0, 1.859130620956421, 0.0, 0.0, 0.0, 0.0, 5.17207334704117, 5.077735483894044, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2440.0, 0.0, 0.0, 0.0, 
74.413545, 135.0, 0.0, 1.0, 1.0, 11.75, 11.39253044128418, 41.375, 9.125, 10.625, 10.375, 11.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.264353430743725, 19.75, 21.625, 140.42109707690625, 147.11614291488462, 1.0, 0.021680113306297676, 12.697341560523968, 1.0, 6.457719930867321, -1.0, 0.08661417322834646, 1.0, 1.0, 2400.1010968744386, 3484.4442921565537, 171.27807922413538, 263.26609565664273, -20.898500672190135, -21.059686657126836, -0.44921875, -0.1796875, 1.01171875, 52.42099999999539, 0.0, 0.0, 0.0, 0.0, 0.0, -12.756962500000002, 5.300000000000001, 0.4375, 0.0, 0.0, 0.146484375, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 98.39171469211578, 0.01000976487994194, 0.0, 0.0, -7320.0, -7320.0, 0.0, 1.766357183456421, 0.0, 0.0, 0.0, 0.0, 5.658269266351443, 12.090634002366599, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2440.0, 0.0, 0.0, 0.0, 
